time;queries_in_system;time_in_queues;rejected_connections;parallel_query;load_ratio;TZ00:00
2025-05-23T02:54:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:55:14Z00:00;16;1;0;16;0.25;
2025-05-23T02:55:44Z00:00;18;0;0;18;0.28;
2025-05-23T02:56:14Z00:00;17;0;0;17;0.27;
2025-05-23T02:56:44Z00:00;26;0;0;26;0.41;
2025-05-23T02:57:14Z00:00;12;1;0;12;0.19;
2025-05-23T02:57:44Z00:00;15;0;0;15;0.23;
2025-05-23T02:58:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:58:44Z00:00;18;0;0;18;0.28;
2025-05-23T02:59:14Z00:00;11;0;0;11;0.17;
2025-05-23T02:59:44Z00:00;22;3;0;22;0.34;
2025-05-23T03:00:14Z00:00;17;1;0;17;0.27;
2025-05-23T03:00:44Z00:00;20;1;0;20;0.31;
2025-05-23T03:01:14Z00:00;20;0;0;20;0.31;
2025-05-23T03:01:44Z00:00;15;0;0;15;0.23;
2025-05-23T03:02:14Z00:00;16;0;0;16;0.25;
2025-05-23T03:02:44Z00:00;20;0;0;20;0.31;
2025-05-23T03:03:14Z00:00;11;0;0;11;0.17;
2025-05-23T03:03:44Z00:00;16;0;0;16;0.25;
2025-05-23T03:04:14Z00:00;11;0;0;11;0.17;
2025-05-23T03:04:44Z00:00;18;0;0;18;0.28;
2025-05-23T03:05:14Z00:00;21;4;0;21;0.33;
2025-05-23T03:05:44Z00:00;26;0;0;26;0.41;
2025-05-23T03:06:14Z00:00;13;0;0;13;0.20;
2025-05-23T03:06:44Z00:00;24;0;0;24;0.38;
2025-05-23T03:07:14Z00:00;12;0;0;12;0.19;
2025-05-23T03:07:44Z00:00;15;0;0;15;0.23;
2025-05-23T03:08:14Z00:00;21;3;0;21;0.33;
2025-05-23T03:08:44Z00:00;14;0;0;14;0.22;
2025-05-23T03:09:14Z00:00;11;0;0;11;0.17;
2025-05-23T03:09:44Z00:00;18;0;0;18;0.28;
2025-05-23T03:10:14Z00:00;15;0;0;15;0.23;
2025-05-23T03:10:44Z00:00;27;1;0;27;0.42;
2025-05-23T03:11:14Z00:00;20;1;0;20;0.31;
2025-05-23T03:11:44Z00:00;18;0;0;18;0.28;
2025-05-23T03:12:14Z00:00;12;0;0;12;0.19;
2025-05-23T03:12:44Z00:00;13;0;0;13;0.20;
2025-05-23T03:13:14Z00:00;15;0;0;15;0.23;
2025-05-23T03:13:44Z00:00;16;0;0;16;0.25;
2025-05-23T03:14:14Z00:00;10;0;0;10;0.16;
2025-05-23T03:14:44Z00:00;13;0;0;13;0.20;
2025-05-23T03:15:14Z00:00;24;0;0;24;0.38;
2025-05-23T03:15:44Z00:00;32;1;0;32;0.50;
2025-05-23T03:16:14Z00:00;36;4;0;36;0.56;
2025-05-23T03:16:44Z00:00;19;0;0;19;0.30;
2025-05-23T03:17:14Z00:00;17;1;0;17;0.27;
2025-05-23T03:17:44Z00:00;17;1;0;17;0.27;
2025-05-23T03:18:14Z00:00;22;1;0;22;0.34;
2025-05-23T03:18:44Z00:00;35;0;0;35;0.55;
2025-05-23T03:19:14Z00:00;11;0;0;11;0.17;
2025-05-23T03:19:44Z00:00;10;0;0;10;0.16;
2025-05-23T03:20:14Z00:00;25;0;0;25;0.39;
2025-05-23T03:20:44Z00:00;27;1;0;27;0.42;
2025-05-23T03:21:14Z00:00;20;0;0;20;0.31;
2025-05-23T03:21:44Z00:00;15;0;0;15;0.23;
2025-05-23T03:22:14Z00:00;14;1;0;14;0.22;
2025-05-23T03:22:44Z00:00;27;4;0;27;0.42;
2025-05-23T03:23:14Z00:00;25;0;0;25;0.39;
2025-05-23T03:23:44Z00:00;17;0;0;17;0.27;
2025-05-23T03:24:14Z00:00;14;0;0;14;0.22;
2025-05-23T03:24:44Z00:00;16;0;0;16;0.25;
2025-05-23T03:25:14Z00:00;19;0;0;19;0.30;
2025-05-23T03:25:44Z00:00;23;0;0;23;0.36;
2025-05-23T03:26:14Z00:00;25;0;0;25;0.39;
2025-05-23T03:26:44Z00:00;19;0;0;19;0.30;
2025-05-23T03:27:14Z00:00;21;0;0;21;0.33;
2025-05-23T03:27:44Z00:00;15;0;0;15;0.23;
2025-05-23T03:28:14Z00:00;14;0;0;14;0.22;
2025-05-23T03:28:44Z00:00;14;0;0;14;0.22;
2025-05-23T03:29:14Z00:00;13;0;0;13;0.20;
2025-05-23T03:29:44Z00:00;13;0;0;13;0.20;
2025-05-23T03:30:14Z00:00;21;0;0;21;0.33;
2025-05-23T03:30:44Z00:00;38;0;0;38;0.59;
2025-05-23T03:31:14Z00:00;23;0;0;23;0.36;
2025-05-23T03:31:44Z00:00;18;0;0;18;0.28;
2025-05-23T03:32:14Z00:00;15;0;0;15;0.23;
2025-05-23T03:32:44Z00:00;21;0;0;21;0.33;
2025-05-23T03:33:14Z00:00;36;8;0;36;0.56;
2025-05-23T03:33:44Z00:00;21;0;0;21;0.33;
2025-05-23T03:34:14Z00:00;12;0;0;12;0.19;
2025-05-23T03:34:44Z00:00;11;0;0;11;0.17;
2025-05-23T03:35:14Z00:00;25;0;0;25;0.39;
2025-05-23T03:35:44Z00:00;25;0;0;25;0.39;
2025-05-23T03:36:14Z00:00;22;1;0;22;0.34;
2025-05-23T03:36:44Z00:00;41;0;0;41;0.64;
2025-05-23T03:37:14Z00:00;37;0;0;37;0.58;
2025-05-23T03:37:44Z00:00;31;3;0;31;0.48;
2025-05-23T03:38:14Z00:00;27;0;0;27;0.42;
2025-05-23T03:38:44Z00:00;21;0;0;21;0.33;
2025-05-23T03:39:14Z00:00;15;0;0;15;0.23;
2025-05-23T03:39:44Z00:00;10;0;0;10;0.16;
2025-05-23T03:40:14Z00:00;31;0;0;31;0.48;
2025-05-23T03:40:44Z00:00;28;2;0;28;0.44;
2025-05-23T03:41:14Z00:00;15;0;0;15;0.23;
2025-05-23T03:41:44Z00:00;16;0;0;16;0.25;
2025-05-23T03:42:14Z00:00;12;5;0;12;0.19;
2025-05-23T03:42:44Z00:00;21;8;0;21;0.33;
2025-05-23T03:43:14Z00:00;17;4;0;17;0.27;
2025-05-23T03:43:44Z00:00;13;0;0;13;0.20;
2025-05-23T03:44:14Z00:00;14;0;0;14;0.22;
2025-05-23T03:44:44Z00:00;12;0;0;12;0.19;
2025-05-23T03:45:14Z00:00;27;0;0;27;0.42;
2025-05-23T03:45:44Z00:00;26;1;0;26;0.41;
2025-05-23T03:46:14Z00:00;20;1;0;20;0.31;
2025-05-23T03:46:44Z00:00;15;2;0;15;0.23;
2025-05-23T03:47:14Z00:00;13;8;0;13;0.20;
2025-05-23T03:47:44Z00:00;32;1;0;32;0.50;
2025-05-23T03:48:14Z00:00;35;1;0;35;0.55;
2025-05-23T03:48:45Z00:00;27;49;0;27;0.42;
2025-05-23T03:49:15Z00:00;31;0;0;31;0.48;
2025-05-23T03:49:45Z00:00;16;8;0;16;0.25;
2025-05-23T03:50:15Z00:00;32;0;0;32;0.50;
2025-05-23T03:50:45Z00:00;26;0;0;26;0.41;
2025-05-23T03:51:15Z00:00;37;0;0;37;0.58;
2025-05-23T03:51:45Z00:00;33;0;0;33;0.52;
2025-05-23T03:52:15Z00:00;16;2;0;16;0.25;
2025-05-23T03:52:45Z00:00;23;1;0;23;0.36;
2025-05-23T03:53:15Z00:00;43;93;0;43;0.67;
2025-05-23T03:53:45Z00:00;13;0;0;13;0.20;
2025-05-23T03:54:15Z00:00;21;0;0;21;0.33;
2025-05-23T03:54:45Z00:00;24;0;0;24;0.38;
2025-05-23T03:55:15Z00:00;29;0;0;29;0.45;
2025-05-23T03:55:45Z00:00;37;6;0;37;0.58;
2025-05-23T03:56:15Z00:00;32;1;0;32;0.50;
2025-05-23T03:56:45Z00:00;23;0;0;23;0.36;
2025-05-23T03:57:15Z00:00;49;2;0;49;0.77;
2025-05-23T03:57:45Z00:00;14;1;0;14;0.22;
2025-05-23T03:58:15Z00:00;13;0;0;13;0.20;
2025-05-23T03:58:45Z00:00;58;1;0;58;0.91;
2025-05-23T03:59:15Z00:00;16;0;0;16;0.25;
2025-05-23T03:59:45Z00:00;14;0;0;14;0.22;
2025-05-23T04:00:15Z00:00;27;0;0;27;0.42;
2025-05-23T04:00:45Z00:00;33;1;0;33;0.52;
2025-05-23T04:01:15Z00:00;29;0;0;29;0.45;
2025-05-23T04:01:45Z00:00;40;0;0;40;0.62;
2025-05-23T04:02:15Z00:00;26;2;0;26;0.41;
2025-05-23T04:02:45Z00:00;26;11;0;26;0.41;
2025-05-23T04:03:15Z00:00;26;0;0;26;0.41;
2025-05-23T04:03:45Z00:00;35;1;0;35;0.55;
2025-05-23T04:04:15Z00:00;32;0;0;32;0.50;
2025-05-23T04:04:45Z00:00;18;0;0;18;0.28;
2025-05-23T04:05:15Z00:00;23;0;0;23;0.36;
2025-05-23T04:05:45Z00:00;42;1;0;42;0.66;
2025-05-23T04:06:15Z00:00;47;2;0;47;0.73;
2025-05-23T04:06:45Z00:00;19;14;0;19;0.30;
2025-05-23T04:07:15Z00:00;19;0;0;19;0.30;
2025-05-23T04:07:45Z00:00;15;0;0;15;0.23;
2025-05-23T04:08:15Z00:00;23;13;0;23;0.36;
2025-05-23T04:08:45Z00:00;38;0;0;38;0.59;
2025-05-23T04:09:15Z00:00;27;7;0;27;0.42;
2025-05-23T04:09:45Z00:00;22;0;0;22;0.34;
2025-05-23T04:10:15Z00:00;42;6;0;42;0.66;
2025-05-23T04:10:45Z00:00;34;9;0;34;0.53;
2025-05-23T04:11:15Z00:00;22;1;0;22;0.34;
2025-05-23T04:11:45Z00:00;40;2;0;40;0.62;
2025-05-23T04:12:15Z00:00;29;1;0;29;0.45;
2025-05-23T04:12:45Z00:00;55;1;0;55;0.86;
2025-05-23T04:13:15Z00:00;22;0;0;22;0.34;
2025-05-23T04:13:45Z00:00;32;0;0;32;0.50;
2025-05-23T04:14:15Z00:00;14;0;0;14;0.22;
2025-05-23T04:14:45Z00:00;14;0;0;14;0.22;
2025-05-23T04:15:15Z00:00;28;0;0;28;0.44;
2025-05-23T04:15:45Z00:00;37;0;0;37;0.58;
2025-05-23T04:16:15Z00:00;29;1;0;29;0.45;
2025-05-23T04:16:45Z00:00;30;0;0;30;0.47;
2025-05-23T04:17:15Z00:00;18;0;0;18;0.28;
2025-05-23T04:17:45Z00:00;17;0;0;17;0.27;
2025-05-23T04:18:15Z00:00;20;0;0;20;0.31;
2025-05-23T04:18:45Z00:00;63;174;0;63;0.98;
2025-05-23T04:19:15Z00:00;20;0;0;20;0.31;
2025-05-23T04:19:45Z00:00;17;0;0;17;0.27;
2025-05-23T04:20:15Z00:00;24;0;0;24;0.38;
2025-05-23T04:20:45Z00:00;40;2;0;39;0.61;
2025-05-23T04:21:15Z00:00;41;17;0;41;0.64;
2025-05-23T04:21:45Z00:00;28;12;0;28;0.44;
2025-05-23T04:22:15Z00:00;38;0;0;38;0.59;
2025-05-23T04:22:45Z00:00;38;0;0;38;0.59;
2025-05-23T04:23:15Z00:00;23;0;0;23;0.36;
2025-05-23T04:23:45Z00:00;30;0;0;30;0.47;
2025-05-23T04:24:15Z00:00;20;0;0;20;0.31;
2025-05-23T04:24:45Z00:00;21;0;0;21;0.33;
2025-05-23T04:25:15Z00:00;26;0;0;26;0.41;
2025-05-23T04:25:45Z00:00;33;4;0;33;0.52;
2025-05-23T04:26:15Z00:00;27;1;0;27;0.42;
2025-05-23T04:26:45Z00:00;39;0;0;39;0.61;
2025-05-23T04:27:15Z00:00;61;125;0;61;0.95;
2025-05-23T04:27:45Z00:00;70;325;0;70;1.09;
2025-05-23T04:28:15Z00:00;17;38;0;17;0.27;
2025-05-23T04:28:45Z00:00;25;0;0;25;0.39;
2025-05-23T04:29:15Z00:00;29;0;0;29;0.45;
2025-05-23T04:29:45Z00:00;23;0;0;23;0.36;
2025-05-23T04:30:15Z00:00;23;0;0;23;0.36;
2025-05-23T04:30:45Z00:00;32;0;0;32;0.50;
2025-05-23T04:31:15Z00:00;29;1;0;29;0.45;
2025-05-23T04:31:45Z00:00;18;0;0;18;0.28;
2025-05-23T04:32:15Z00:00;18;0;0;18;0.28;
2025-05-23T04:32:45Z00:00;18;5;0;18;0.28;
2025-05-23T04:33:15Z00:00;34;1;0;34;0.53;
2025-05-23T04:33:45Z00:00;30;0;0;30;0.47;
2025-05-23T04:34:15Z00:00;15;4;0;15;0.23;
2025-05-23T04:34:45Z00:00;31;0;0;31;0.48;
2025-05-23T04:35:15Z00:00;32;0;0;32;0.50;
2025-05-23T04:35:45Z00:00;52;0;0;52;0.81;
2025-05-23T04:36:15Z00:00;24;0;0;24;0.38;
2025-05-23T04:36:45Z00:00;21;0;0;21;0.33;
2025-05-23T04:37:15Z00:00;70;1;0;70;1.09;
2025-05-23T04:37:45Z00:00;22;1;0;22;0.34;
2025-05-23T04:38:15Z00:00;24;0;0;24;0.38;
2025-05-23T04:38:45Z00:00;70;1;0;70;1.09;
2025-05-23T04:39:15Z00:00;28;2;0;28;0.44;
2025-05-23T04:39:45Z00:00;27;1;0;27;0.42;
2025-05-23T04:40:15Z00:00;35;4;0;35;0.55;
2025-05-23T04:40:45Z00:00;30;0;0;30;0.47;
2025-05-23T04:41:15Z00:00;24;3;0;24;0.38;
2025-05-23T04:41:45Z00:00;26;0;0;26;0.41;
2025-05-23T04:42:15Z00:00;22;0;0;22;0.34;
2025-05-23T04:42:45Z00:00;16;0;0;16;0.25;
2025-05-23T04:43:15Z00:00;27;41;0;27;0.42;
2025-05-23T04:43:45Z00:00;20;0;0;20;0.31;
2025-05-23T04:44:15Z00:00;20;0;0;20;0.31;
2025-05-23T04:44:45Z00:00;32;0;0;32;0.50;
2025-05-23T04:45:15Z00:00;23;0;0;23;0.36;
2025-05-23T04:45:45Z00:00;27;0;0;27;0.42;
2025-05-23T04:46:15Z00:00;34;6;0;34;0.53;
2025-05-23T04:46:45Z00:00;42;2;0;42;0.66;
2025-05-23T04:47:15Z00:00;82;211;0;82;1.28;
2025-05-23T04:47:45Z00:00;26;0;0;26;0.41;
2025-05-23T04:48:15Z00:00;24;0;0;24;0.38;
2025-05-23T04:48:45Z00:00;25;0;0;25;0.39;
2025-05-23T04:49:15Z00:00;24;0;0;24;0.38;
2025-05-23T04:49:45Z00:00;22;0;0;22;0.34;
2025-05-23T04:50:15Z00:00;33;0;0;33;0.52;
2025-05-23T04:50:45Z00:00;32;2;0;32;0.50;
2025-05-23T04:51:15Z00:00;42;0;0;42;0.66;
2025-05-23T04:51:45Z00:00;44;148;0;44;0.69;
2025-05-23T04:52:15Z00:00;31;38;0;31;0.48;
2025-05-23T04:52:45Z00:00;31;2;0;31;0.48;
2025-05-23T04:53:15Z00:00;15;0;0;15;0.23;
2025-05-23T04:53:45Z00:00;58;28;0;58;0.91;
2025-05-23T04:54:15Z00:00;21;0;0;21;0.33;
2025-05-23T04:54:45Z00:00;36;0;0;36;0.56;
2025-05-23T04:55:15Z00:00;26;0;0;26;0.41;
2025-05-23T04:55:45Z00:00;34;6;0;34;0.53;
2025-05-23T04:56:15Z00:00;21;4;0;21;0.33;
2025-05-23T04:56:45Z00:00;37;1;0;37;0.58;
2025-05-23T04:57:15Z00:00;45;61;0;45;0.70;
2025-05-23T04:57:45Z00:00;20;0;0;20;0.31;
2025-05-23T04:58:15Z00:00;28;0;0;28;0.44;
2025-05-23T04:58:45Z00:00;17;0;0;17;0.27;
2025-05-23T04:59:15Z00:00;24;11;0;24;0.38;
2025-05-23T04:59:45Z00:00;26;2;0;26;0.41;
2025-05-23T05:00:15Z00:00;27;0;0;27;0.42;
2025-05-23T05:00:45Z00:00;35;1;0;35;0.55;
2025-05-23T05:01:15Z00:00;35;0;0;35;0.55;
2025-05-23T05:01:45Z00:00;30;0;0;30;0.47;
2025-05-23T05:02:15Z00:00;20;1;0;20;0.31;
2025-05-23T05:02:45Z00:00;34;1;0;34;0.53;
2025-05-23T05:03:15Z00:00;26;0;0;26;0.41;
2025-05-23T05:03:45Z00:00;39;0;0;39;0.61;
2025-05-23T05:04:15Z00:00;25;0;0;25;0.39;
2025-05-23T05:04:45Z00:00;25;0;0;25;0.39;
2025-05-23T05:05:15Z00:00;26;0;0;26;0.41;
2025-05-23T05:05:45Z00:00;30;0;0;30;0.47;
2025-05-23T05:06:15Z00:00;31;1;0;31;0.48;
2025-05-23T05:06:45Z00:00;35;0;0;35;0.55;
2025-05-23T05:07:15Z00:00;34;0;0;34;0.53;
2025-05-23T05:07:45Z00:00;140;168;0;128;2.00;
2025-05-23T05:08:15Z00:00;43;0;0;43;0.67;
2025-05-23T05:08:45Z00:00;25;8;0;25;0.39;
2025-05-23T05:09:15Z00:00;19;5;0;19;0.30;
2025-05-23T05:09:45Z00:00;41;0;0;41;0.64;
2025-05-23T05:10:15Z00:00;23;5;0;23;0.36;
2025-05-23T05:10:45Z00:00;28;0;0;28;0.44;
2025-05-23T05:11:15Z00:00;24;3;0;24;0.38;
2025-05-23T05:11:45Z00:00;22;0;0;22;0.34;
2025-05-23T05:12:15Z00:00;24;8;0;24;0.38;
2025-05-23T05:12:45Z00:00;14;0;0;14;0.22;
2025-05-23T05:13:15Z00:00;30;1;0;30;0.47;
2025-05-23T05:13:45Z00:00;31;9;0;31;0.48;
2025-05-23T05:14:15Z00:00;30;7;0;30;0.47;
2025-05-23T05:14:45Z00:00;33;0;0;33;0.52;
2025-05-23T05:15:15Z00:00;30;0;0;30;0.47;
2025-05-23T05:15:45Z00:00;66;2;0;66;1.03;
2025-05-23T05:16:15Z00:00;32;1;0;32;0.50;
2025-05-23T05:16:45Z00:00;50;0;0;50;0.78;
2025-05-23T05:17:15Z00:00;53;38;0;53;0.83;
2025-05-23T05:17:45Z00:00;129;307;0;128;2.00;
2025-05-23T05:18:15Z00:00;28;4;0;28;0.44;
2025-05-23T05:18:45Z00:00;24;3;0;24;0.38;
2025-05-23T05:19:15Z00:00;62;3;0;62;0.97;
2025-05-23T05:19:45Z00:00;24;2;0;24;0.38;
2025-05-23T05:20:15Z00:00;29;1;0;29;0.45;
2025-05-23T05:20:45Z00:00;33;1;0;33;0.52;
2025-05-23T05:21:15Z00:00;30;2;0;30;0.47;
2025-05-23T05:21:45Z00:00;35;1;0;35;0.55;
2025-05-23T05:22:15Z00:00;38;0;0;38;0.59;
2025-05-23T05:22:45Z00:00;54;5;0;54;0.84;
2025-05-23T05:23:15Z00:00;30;16;0;30;0.47;
2025-05-23T05:23:45Z00:00;34;12;0;34;0.53;
2025-05-23T05:24:15Z00:00;30;2;0;30;0.47;
2025-05-23T05:24:45Z00:00;26;0;0;26;0.41;
2025-05-23T05:25:15Z00:00;38;0;0;38;0.59;
2025-05-23T05:25:45Z00:00;40;0;0;40;0.62;
2025-05-23T05:26:15Z00:00;32;0;0;32;0.50;
2025-05-23T05:26:45Z00:00;42;0;0;42;0.66;
2025-05-23T05:27:15Z00:00;74;32;0;74;1.16;
2025-05-23T05:27:45Z00:00;30;1;0;30;0.47;
2025-05-23T05:28:15Z00:00;69;0;0;69;1.08;
2025-05-23T05:28:45Z00:00;25;0;0;25;0.39;
2025-05-23T05:29:15Z00:00;18;5;0;18;0.28;
2025-05-23T05:29:45Z00:00;16;3;0;16;0.25;
2025-05-23T05:30:15Z00:00;33;0;0;33;0.52;
2025-05-23T05:30:45Z00:00;62;0;0;62;0.97;
2025-05-23T05:31:15Z00:00;27;2;0;27;0.42;
2025-05-23T05:31:45Z00:00;56;1;0;56;0.88;
2025-05-23T05:32:15Z00:00;74;46;0;74;1.16;
2025-05-23T05:32:45Z00:00;40;1;0;40;0.62;
2025-05-23T05:33:15Z00:00;30;6;0;30;0.47;
2025-05-23T05:33:45Z00:00;83;0;0;83;1.30;
2025-05-23T05:34:15Z00:00;31;0;0;31;0.48;
2025-05-23T05:34:46Z00:00;33;0;0;33;0.52;
2025-05-23T05:35:16Z00:00;39;1;0;38;0.59;
2025-05-23T05:35:46Z00:00;37;0;0;37;0.58;
2025-05-23T05:36:16Z00:00;26;0;0;26;0.41;
2025-05-23T05:36:46Z00:00;37;0;0;37;0.58;
2025-05-23T05:37:16Z00:00;43;5;0;43;0.67;
2025-05-23T05:37:46Z00:00;34;0;0;34;0.53;
2025-05-23T05:38:16Z00:00;23;1;0;23;0.36;
2025-05-23T05:38:46Z00:00;93;0;0;93;1.45;
2025-05-23T05:39:16Z00:00;29;0;0;29;0.45;
2025-05-23T05:39:46Z00:00;33;0;0;33;0.52;
2025-05-23T05:40:16Z00:00;30;0;0;30;0.47;
2025-05-23T05:40:46Z00:00;33;0;0;33;0.52;
2025-05-23T05:41:16Z00:00;35;44;0;35;0.55;
2025-05-23T05:41:46Z00:00;17;0;0;17;0.27;
2025-05-23T05:42:16Z00:00;19;0;0;19;0.30;
2025-05-23T05:42:46Z00:00;36;0;0;36;0.56;
2025-05-23T05:43:16Z00:00;40;0;0;40;0.62;
2025-05-23T05:43:46Z00:00;49;7;0;49;0.77;
2025-05-23T05:44:16Z00:00;33;7;0;33;0.52;
2025-05-23T05:44:46Z00:00;18;1;0;18;0.28;
2025-05-23T05:45:16Z00:00;27;0;0;27;0.42;
2025-05-23T05:45:46Z00:00;30;0;0;30;0.47;
2025-05-23T05:46:16Z00:00;50;94;0;50;0.78;
2025-05-23T05:46:46Z00:00;25;0;0;25;0.39;
2025-05-23T05:47:16Z00:00;35;0;0;35;0.55;
2025-05-23T05:47:46Z00:00;35;0;0;35;0.55;
2025-05-23T05:48:16Z00:00;27;0;0;27;0.42;
2025-05-23T05:48:46Z00:00;52;0;0;52;0.81;
2025-05-23T05:49:16Z00:00;32;0;0;32;0.50;
2025-05-23T05:49:46Z00:00;56;1;0;56;0.88;
2025-05-23T05:50:16Z00:00;26;0;0;26;0.41;
2025-05-23T05:50:46Z00:00;59;1;0;59;0.92;
2025-05-23T05:51:16Z00:00;36;7;0;36;0.56;
2025-05-23T05:51:46Z00:00;34;0;0;34;0.53;
2025-05-23T05:52:16Z00:00;50;1;0;50;0.78;
2025-05-23T05:52:46Z00:00;28;6;0;28;0.44;
2025-05-23T05:53:16Z00:00;72;61;0;72;1.12;
2025-05-23T05:53:46Z00:00;57;0;0;57;0.89;
2025-05-23T05:54:16Z00:00;28;2;0;28;0.44;
2025-05-23T05:54:46Z00:00;32;55;0;32;0.50;
2025-05-23T05:55:16Z00:00;31;0;0;31;0.48;
2025-05-23T05:55:46Z00:00;43;123;0;43;0.67;
2025-05-23T05:56:16Z00:00;21;0;0;21;0.33;
2025-05-23T05:56:46Z00:00;45;0;0;45;0.70;
2025-05-23T05:57:17Z00:00;49;1;0;49;0.77;
2025-05-23T05:57:47Z00:00;53;128;0;53;0.83;
2025-05-23T05:58:17Z00:00;16;0;0;16;0.25;
2025-05-23T05:58:47Z00:00;37;0;0;37;0.58;
2025-05-23T05:59:17Z00:00;38;4;0;38;0.59;
2025-05-23T05:59:47Z00:00;27;1;0;27;0.42;
2025-05-23T06:00:17Z00:00;47;0;0;47;0.73;
2025-05-23T06:00:47Z00:00;66;17;0;66;1.03;
2025-05-23T06:01:17Z00:00;45;8;0;45;0.70;
2025-05-23T06:01:47Z00:00;84;0;0;84;1.31;
2025-05-23T06:02:17Z00:00;28;0;0;28;0.44;
2025-05-23T06:02:47Z00:00;24;0;0;24;0.38;
2025-05-23T06:03:17Z00:00;16;5;0;16;0.25;
2025-05-23T06:03:47Z00:00;36;1;0;36;0.56;
2025-05-23T06:04:17Z00:00;37;1;0;37;0.58;
2025-05-23T06:04:47Z00:00;53;94;0;53;0.83;
2025-05-23T06:05:17Z00:00;43;0;0;43;0.67;
2025-05-23T06:05:47Z00:00;41;10;0;41;0.64;
2025-05-23T06:06:17Z00:00;31;1;0;31;0.48;
2025-05-23T06:06:47Z00:00;17;0;0;17;0.27;
2025-05-23T06:07:17Z00:00;43;11;0;43;0.67;
2025-05-23T06:07:47Z00:00;47;1;0;46;0.72;
2025-05-23T06:08:17Z00:00;38;0;0;38;0.59;
2025-05-23T06:08:47Z00:00;60;4;0;60;0.94;
2025-05-23T06:09:17Z00:00;23;0;0;23;0.36;
2025-05-23T06:09:47Z00:00;28;0;0;28;0.44;
2025-05-23T06:10:17Z00:00;22;1;0;22;0.34;
2025-05-23T06:10:47Z00:00;28;5;0;28;0.44;
2025-05-23T06:11:17Z00:00;25;0;0;25;0.39;
2025-05-23T06:11:47Z00:00;56;0;0;56;0.88;
2025-05-23T06:12:17Z00:00;19;1;0;19;0.30;
2025-05-23T06:12:47Z00:00;21;0;0;21;0.33;
2025-05-23T06:13:17Z00:00;28;0;0;28;0.44;
2025-05-23T06:13:47Z00:00;42;0;0;42;0.66;
2025-05-23T06:14:17Z00:00;21;0;0;21;0.33;
2025-05-23T06:14:47Z00:00;23;0;0;23;0.36;
2025-05-23T06:15:17Z00:00;31;0;0;31;0.48;
2025-05-23T06:15:47Z00:00;28;0;0;28;0.44;
2025-05-23T06:16:17Z00:00;30;3;0;30;0.47;
2025-05-23T06:16:47Z00:00;58;0;0;58;0.91;
2025-05-23T06:17:17Z00:00;96;178;0;96;1.50;
2025-05-23T06:17:47Z00:00;25;0;0;25;0.39;
2025-05-23T06:18:17Z00:00;27;2;0;27;0.42;
2025-05-23T06:18:47Z00:00;34;2;0;34;0.53;
2025-05-23T06:19:17Z00:00;39;0;0;39;0.61;
2025-05-23T06:19:47Z00:00;27;0;0;27;0.42;
2025-05-23T06:20:17Z00:00;32;0;0;32;0.50;
2025-05-23T06:20:47Z00:00;40;2;0;40;0.62;
2025-05-23T06:21:17Z00:00;19;4;0;19;0.30;
2025-05-23T06:21:47Z00:00;20;1;0;20;0.31;
2025-05-23T06:22:17Z00:00;27;0;0;27;0.42;
2025-05-23T06:22:47Z00:00;28;0;0;28;0.44;
2025-05-23T06:23:17Z00:00;32;0;0;32;0.50;
2025-05-23T06:23:47Z00:00;16;0;0;16;0.25;
2025-05-23T06:24:17Z00:00;24;0;0;24;0.38;
2025-05-23T06:24:47Z00:00;38;0;0;38;0.59;
2025-05-23T06:25:17Z00:00;25;2;0;25;0.39;
2025-05-23T06:25:47Z00:00;32;4;0;32;0.50;
2025-05-23T06:26:17Z00:00;16;0;0;16;0.25;
2025-05-23T06:26:47Z00:00;76;41;0;76;1.19;
2025-05-23T06:27:17Z00:00;21;1;0;21;0.33;
2025-05-23T06:27:47Z00:00;48;3;0;48;0.75;
2025-05-23T06:28:17Z00:00;21;10;0;21;0.33;
2025-05-23T06:28:47Z00:00;20;0;0;20;0.31;
2025-05-23T06:29:17Z00:00;21;0;0;21;0.33;
2025-05-23T06:29:47Z00:00;25;0;0;25;0.39;
2025-05-23T06:30:17Z00:00;34;0;0;34;0.53;
2025-05-23T06:30:47Z00:00;33;1;0;33;0.52;
2025-05-23T06:31:17Z00:00;33;0;0;33;0.52;
2025-05-23T06:31:47Z00:00;19;0;0;19;0.30;
2025-05-23T06:32:17Z00:00;18;0;0;18;0.28;
2025-05-23T06:32:47Z00:00;18;6;0;18;0.28;
2025-05-23T06:33:17Z00:00;24;3;0;24;0.38;
2025-05-23T06:33:47Z00:00;22;5;0;22;0.34;
2025-05-23T06:34:17Z00:00;17;0;0;17;0.27;
2025-05-23T06:34:47Z00:00;25;0;0;25;0.39;
2025-05-23T06:35:17Z00:00;27;10;0;27;0.42;
2025-05-23T06:35:47Z00:00;21;0;0;21;0.33;
2025-05-23T06:36:17Z00:00;20;1;0;20;0.31;
2025-05-23T06:36:47Z00:00;33;0;0;33;0.52;
2025-05-23T06:37:17Z00:00;25;0;0;25;0.39;
2025-05-23T06:37:47Z00:00;28;0;0;28;0.44;
2025-05-23T06:38:17Z00:00;39;1;0;39;0.61;
2025-05-23T06:38:47Z00:00;79;0;0;79;1.23;
2025-05-23T06:39:17Z00:00;27;0;0;27;0.42;
